name,brandName,ratingScore,description,price
"Asus ZenBook 14 UX435EG I7 11th Gen / MX450 / 16GB RAM / 512GB SSD / ScreenPad / 14"" FHD Touch Display",ASUS,0,[],182000.00
HP 15s-du2101TU - i5 Laptop (10th Gen),HP,0,"['Product HP Laptop 15s-du2101TU\xa0', 'Processor Intel® Core™ i5-1035G1 ', 'Display 15.6 FHD AG LED SVA 220 slim NWBZ ', 'Memory 4 GB DDR4-2666 SDRAM (1 x 4 GB) ', 'Hard Disk 1 TB HDD ', 'Battery Type 3-cell, 41 Wh Li-ion Windows W10 Home PPP', 'Power Supply 45 W Smart AC power adapter', 'Brand New Laptop']",78400.00
"MSI GF 65 Thin Gaming Laptop 15.6"", 8GB RAM, 512GB SSD",MSI,0,"['Model: MSI\xa0GF\xa065 Thin Gaming', 'Processor: Corei7-10750H; 2.6Ghz', 'RAM: 8GB', 'ROM: 512 GB\xa0SSD', 'Graphics: NVIDIA\xa0GTX\xa01660Ti 6144Mb', 'Display: 15.6"" (1920X1080) IPS\xa0120Hz', 'Operating System: Windows10;', 'Bluetooth', 'Webcam', 'Backlit Keyboard', 'Brand New Laptop']",140000.00
Dell Inspiron 15 / 256GB / 15.6 inch / 8GB / Ryzen 5,Dell,0,[],90900.00
HP PAVILION 14 X360 TOUCHSCREEN LAPTOP | 11TH GEN INTEL CORE i5 |8GB RAM | 512GB | HP STYLUS PEN,HP,0,"['HP Pavilion x360 Convertible 14-dy0108TU', 'Intel&reg; Core&trade; i5-1135G7 (up to 4.2 GHz with Intel&reg; Turbo Boost Technology, 8 MB L3 cache, 4 cores)', '8 GB DDR4-3200 MHz RAM (2 x 4 GB)', '512 GB PCIe&reg; NVMe&trade; M.2 SSD', 'Intel&reg; Iris&reg; Xᵉ Graphics', '35.6 cm (14&quot;) diagonal, FHD (1920 x 1080), multitouch-enabled, IPS, edge-to-edge glass, micro-edge, 250 nits, 45% NTSC', '1 SuperSpeed USB Type-C&reg; 10Gbps signaling rate (USB Power Delivery, DisplayPort&trade; 1.4, HP Sleep and Charge); 2 SuperSpeed USB Type-A 5Gbps signaling rate; 1 HDMI 2.0; 1 AC smart pin; 1 headphone/microphone combo', '3-cell, 43 Wh Li-ion polymer Battery', '65 W Smart AC power adapter', 'HP Wide Vision 720p HD camera with integrated dual array digital microphones', 'Factory Installed Windows 10 Home-64 Bit', '1 Year Manufacturer (Brand) Warranty', 'HP Stylus Pen Included', 'Free HP Backpack ']",115000.00
MSI GF65 i7 9th Gen /8 GB RAM / 512 GB SSD / 15.6 FHD IPS/ 2060RTX 6 GB Graphics,MSI,0,"['MSI GF65', 'Processor i7', '9th Gen', 'RAm 8 GB', 'Storage 512GB SSD', '15.6 FHD IPS LED', '2060RTX 6GB Graphics', 'Backlit Keyboard', 'Brand New Laptop']",182000.00
"Dell Vostro 3400 I5 11th Gen / 8GB RAM / 256GB SSD / Nvidia MX330 / 14"" FHD Display",Dell,0,"['CPU:  11th Generation Intel Core i5-1135G7 Processor (8MB Cache, up to 4.2  GHz)', 'Graphics: NVIDIA GeForce MX330 with 2GB GDDR5 graphics memory', 'Memory: 8GB DDR4, 2666MHz | Expandable up to 16GB', 'Display: 14-inch IPS display; Full-HD (1920 x 1080 pixels) resolution;  Anti-glare LED Backlight Non-touch Narrow Border WVA Display', 'Connections: 1 USB 2.0 | 1 HDMI 1.4 | 1 Ethernet RJ-45 | 2 USB 3.2 Gen 1 |  1 Headset Jack', 'Networking: 802.11ac + wifi', 'Storage: 256GB SSD; HDD slot available', 'Height: 0.71"" - 0.78"" (18.1 mm – 19 mm)', 'Width: 12.94"" (328.70 mm )', 'Depth: 9.43"" (239.50 mm)', 'Battery: 3-Cell 42 Watt-Hours Integrated', 'Camera Webcam: 720p', 'Weight: 1.49kg', 'Audio: 2 tuned speakers with Waves MaxxAudio Pro 1 combo  headphone/microphone jack']",91000.00
"Dell Latitude 7000 7430 14"" Notebook  - Intel Core I7 12Th Gen I7-1265U  - 16 Gb  Ram - 512Gb Ssd",Dell,0,[],235000.00
Acer Extensa 15,Acer,0,[],80000.00
"Asus E410MA Intel Celeron , 4GB RAM , 256GB SSD , 14"" HD , Windows 10 64-BIT",ASUS,0,[],49333.00
Acer Nitro 5 i5-11th Gen 8GB/ 512GB/ GTX1650 4GB 144Hz FHD Display,Acer,0,[],119000.00
"GP76 Leopard 11UE (RTX3060, GDDR6 6GB)",No Brand,0,[],245000.00
Dell Inspiron 13 intel i5 11th gen 8GB RAM,Dell,0,[],145900.00
"Dell 3501 i5 11th Gen/ 8GB/ 256ssd/ 15.6"" Laptop W10 Full HD Display Fast selling laptops",Dell,0,"['Processor: 11th Generation Intel Core i5-1135G7 Processor (8MB Cache, up to 4.2 GHz)', 'MEMORY: 8GB RAM', 'Storage: 256GB SSD', 'Display: 15.6 Full HD', 'Graphics: Intel Iris Xe Graphics with shared graphics memory', 'Operating System: Windows 10 Home', 'Brand New Laptop']",81999.00
"Acer Swift 3 2020 Ryzen 5 4500U / AMD VEGA 8 / 16GB RAM / 512GB SSD / 14"" FHD Display",Acer,0,"['Powerful Productivity: AMD Ryzen 5 5500U Hexa-Core Processor with  Radeon Graphics run your most demanding apps with lightning-fast  responsiveness and hyper-efficient battery usage to keep you productive and  entertained all day', 'Very Visual: Immerse yourself in consistently rich and bright visuals on  the 14"" Full HD widescreen LED-backlit IPS display with 85.73%  screen-to-body, 16:9 aspect ratio and narrow bezels', 'Internal Specifications: 8GB LPDDR4X on-board memory; 512GB NVMe  solid-state drive storage to store your files and media', 'Windows Hello with Fingerprint Reader: Biometric fingerprint reader and  Windows Hello sign-in options help keep your Acer PC secure', 'Connections: 802.11ax Wi-Fi 6 Dual-Band 2.4GHz and 5GHz featuring MU-MIMO  technology; Bluetooth 5.2', ""Acer's Purified.Voice technology, features enhanced digital signal  processing to cancel out background noise, improve speech accuracy and  far-field pickup, which not only makes calls clearer, but makes talking to  Alexa easier than before."", 'Using Alexa on your PC is as easy as asking a question. Just ask and Alexa  can check your calendar, create lists, play music, answer questions, read the  news and more.', 'Cool in Every Way: Very sleek all-metal chassis is lightweight and durable  enough to be your on-the-go companion throughout the day, and the understated  lifting hinge helps increase airflow to keep this Acer Swift notebook looking  and feeling cool']",100000.00
"Acer Nitro 5 2020 I7 10TH GEN / GTX 1650ti / 15.6"" FHD / 8GB RAM / 512GB SSD",Acer,0,"['CPU:  Intel Core i7-10750H 2.60 GHz Turbo up to 5.0GHz', 'Processor Core: 6 Core', 'Graphics: NVIDIA GeForce GTX 1650ti with 4GB GDDR6', 'Memory: 8 GB DDR4 2933MHz Memory', 'Display: 15.6"" 144Hz LCD ComfyView In-plane Switching (IPS) Technology  Full HD Backlight Technology LED 1920 x 1080 pixels', 'Connections: LAN USB-C 3.2 Gen 2 HDMI USB 3.0 (with power off charging) 3 x  USB 3.0 Headphone/microphone combo jack', 'Networking: IEEE 802.11ax', 'Storage: 512GB SSD', 'Size: Height x Width x Depth: 14.3"" x 10"" x 0.94""', 'Battery: 4-cell Lithium-Ion (Li-Ion) 3320 mAh', 'Camera Webcam: 720p', 'Weight: 5.07Lbs', 'Maximum Power Supply Wattage: 135 watt']",150000.00
"Asus ROG Strix Scar 15 2021 G533QS - Ryzen 9 5900HX / RTX 3080 / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display",ASUS,0,"['CPU:  AMD Ryzen 9 5900HX Processor 3.3 GHz (16M Cache, up to 4.6 GHz)', 'Graphics Card: NVIDIA GeForce RTX 3080 GPU; 8GB GDDR6 VRAM With ROG  Boost', 'Storage: 1TB M.2 NVMe PCIe 3.0', 'Memory: 16GB DDR4 3200MHz SDRAM', 'Display: 15.6-inch, FHD (1920 x 1080 pixels) 16:9, anti-glare display,  sRGB:100.00%, Adobe:75.35%, Refresh Rate:300Hz, Response Time:3ms, IPS-level,  Adaptive-Sync', 'Connections: 1x 3.5mm Combo Audio Jack | 1x HDMI 2.0b | 3x USB 3.2 Gen 1  Type-A | 1x USB 3.2 Gen 2 Type-C support | DisplayPort / power delivery', 'Keyboard: Optical Mech Keyboard Per-Key RGB', 'Networking: Wi-Fi 6 + Bluetooth 5.1', 'Battery: 90 Whr, lithium-polymer battery Battery', 'Weight: 2.3 KG']",410000.00
Dell Inspiron 5391 I5 10th Gen / 8GB RAM / 512GB SSD / NVIDIA MX250 / 13.3'' FHD Display,Dell,0,"['CPU:  10th Generation Intel Core i5-10210U Processor (6MB Cache, up to  4.2GHz)', 'RAM: 8GB, onboard, LPDDR3, 2133MHz', 'Graphics: NVIDIA GeForce MX250; Dedicated graphics card with 2GB of GDDR5  graphics memory', 'Display: 13.3-inch Full-HD (1920 x 1080 pixels) Anti-Glare Narrow Border  Wide Viewing Angle Display', 'Connections: 1 x HDMI 1.4b | 1 x USB 3.1 Gen 1 Type-C™ (DP/PowerDelivery) |  1 x USB 3.1 Gen 1 | 1 x Micro SD card reader | 1 x Headphone & Microphone  Audio Jack', 'Networking: 802.11ac + Bluetooth 4.1, Dual Band 2.4&5 GHz, 1x1', 'Storage: 512GB SSD', 'Height: 14.9 – 16.8mm (0.59 – 0.66"") x Width: 307.6mm (12.11"") x  Depth: 204.7mm (8.06""', 'Battery: 4-cell ""smart"" lithium-ion', 'Camera Webcam: HD RGB camera', 'Weight: 1.24 kg', 'Audio: (2) tuned speakers, audio processing by Waves MaxxAudio® Pro | (1)  combo headphone/microphone jack']",115000.00
Dell XPS 13 7390 I7 10 GEN/ 8GB RAM/ 256GB SSD/ 13.3'' FHD DISPLAY,Dell,0,[],155000.00
"Asus VivoBook 15 M513IA Ryzen 5 5500U / 8GB RAM/ 256GB SSD / 15.6"" FHD display",ASUS,0,[],93000.00
Dell XPS 13 9310 2021 i7 11 GEN / 16GB RAM / 512GB SSD / 13.3''3.5K (3456x2160) Touchscreen OLED,Dell,0,[],255000.00
"Dell G5 2021 G5511 i7 11th Gen 8 Core / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display",Dell,0,[],195000.00
"Dell XPS 15 9500 I7 10TH GEN/ 16GB RAM/ 1TB SSD/ GTX 1650ti/ 15.6"" FHD",Dell,0,[],265000.00
Dell Inspiron 15 3511 i5 1135G7,Dell,0,[],89900.00
MSI GE66 Raider 10SF i7-10870H,MSI,0,"['GE66 Raider 10SF\xa0\xa0 (GeForce® RTX 2070 ,GDDR6 8GB)', '\xa0Intel 10th Generation Core i7-10870H\xa0 2.2GHz~5GHz. 8core, 16 thread, 16MB Cache', '\xa016GB 3200MHz (8GBX2) RAM, 1TB NVME SSD, Intel Wi-FI 6 AX201 (2*2 ax)+BT 5.1, 15.6"" IPS Panel, 240Hz', '\xa0Steel Series Back lit Multi color keyboard, HD Webcam, 4 Cell battery 99.9Whr', '\xa0Genuine Windows 10, With Free Gaming Bag', 'Brand New Laptop']",330000.00
Acer Nitro5  intel i5 11th gen 16GB RAM,Acer,0,[],157900.00
Dell G3 G3500 i5 10th Gen / 8GB RAM / 512GB SSD / NVIDIA GTX 1650TI / 15.6″ 120Hz FHD Display,Dell,0,"['Dell G3 G3500 i5 10th gen Intel Core i5-10500H.', '\xa0NVIDIA GTX 1650TI graphics card with 4GB of VRAM.', '\xa08GB RAM, 512GB SSD.', '\xa015.6-inch 120Hz Full-HD display.', 'Brand New Laptop']",115000.00
"Acer Aspire 5 2021 i5 11th Gen / 8GB RAM / 256GB SSD / 14 "" FHD Display",Acer,0,[],72000.00
"Asus ROG Strix G15 2021 G513QM Ryzen 9 5900HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" QHD 165Hz Display",ASUS,0,"['Brand:  ASUS', 'CPU: AMD Ryzen 9 5900HX Mobile Processor (8-core/16-thread, 20MB cache, up  to 4.6 GHz max boost)', 'Graphics: NVIDIA® GeForce RTX™ 3060 Laptop GPU | With ROG Boost up to  1802MHz at 115W (130W with Dynamic Boost) | 6GB GDDR6', 'Memory: 16GB DDR4', 'Display: 15.6-inch | WQHD (2560 x 1440) 16:9 | anti-glare display |  DCI-P3:100.00% | Refresh Rate:165Hz | Response Time:3ms | IPS-level |  Optimus', 'Type: Gaming Laptop', 'Connections: 1x 3.5mm Combo Audio Jack | 1x HDMI 2.0b | 3x USB 3.2 Gen 1  Type-A | 1x USB 3.2 Gen 2 Type-C support DisplayPort / power delivery', 'Networking: Wi-Fi 6(802.11ax) + Bluetooth 5.1 (Dual-band) 2*2; (*BT version  may change with OS upgrades.) – RangeBoost', 'Storage: 1TB SSD', 'Battery: 4-cell Li-ion, 90WHrs, 4S1P', 'Keyboard: Backlit Chiclet RGB keyboard', 'Weight: 2.3 KG', 'Audio: Smart Amp Technology | Audio by Dolby Atmos | AI mic noise-canceling  | Built-in array microphone | 2x 4W speaker with Smart Amp Technology']",255000.00
"ASUS VIVOBOOK K403FA I7 10TH GEN/ 16GB RAM/ 512GB SSD/ 24 HOURS BATTERY/ 14"" FHD",ASUS,0,"['CPU:  Intel® Core™ i7-10510U processor', 'Graphics: Integrated Intel® UHD Graphics', 'Memory: 16 GB LPDDR3 2133MHz SDRAM Onboard memory', 'Display: 14.0"" (16:9) LED backlit FHD (1920x1080) 60Hz Anti-Glare  Panel with 45% NTSC with wide 178° viewing angles | With ASUS Splendid | With  WideView Technology', 'Connections: 1 x COMBO audio jack | 1 x Type-C USB 3.0 (USB 3.1 Gen 1) | 1  x USB 3.0 port(s) Type A | 1 x USB 2.0 port(s) Type A | 1 x HDMI, HDMI  support 1.4 | 1 x Fingerprint reader (Optional) | 1 x SD card reader | 1 x AC  adapter plug', 'Wi-Fi: Integrated Wi-Fi 5 (802.11 ac) | Integrated Wi-Fi 5 (802.11 ac  (2x2))', 'Bluetooth: Bluetooth® 4.2', 'Storage: 512GB PCIe® Gen3 SSD', 'Sizeheight x width x depth : 322.86 x 208.48 x 16.5 mm (WxDxH)', 'Battery: 4 -Cell 72 Wh Polymer Battery | Up to 24 hours of video  playback', 'CameraWebcam: 720p', 'Weight: 1.3 Kg', 'Keyboard and Touchpad: Illuminated chiclet keyboard', 'Audio: Built-in 2 W Stereo Speakers with Digital Array Microphone |  Supports Windows 10 Cortana with Voice | ASUS SonicMaster Technology']",131000.00
"Dell G5 15 G5500 2020 I7 10Th Gen / RTX 2060 6GB / 16GB RAM / 1TB SSD / 15.6"" FHD 300Hz Display",Dell,0,"['Brand:  Dell', 'CPU: 10th Gen Intel Core i7-10870H Processor, 2.2 GHz (16MB Cache, up to  5.0 GHz, 8 Cores, 16 Threads)', 'RAM: 16GB, DDR4, 3200MHz', 'Graphics: NVIDIA GeForce RTX 2060, 6GB GDDR6', 'Display: 15.6 inch FHD(1920x1080) 300nits WVA Anti-Glare LED Backlit  Display(non-touch), 300Hz refresh rate', 'Type: Gaming Laptop', 'Connections: 1 Thunderbolt™ 3 Port (USB 3.1 Gen 2 Type-C™ with support for  40 Gbps Thunderbolt and DisplayPort) | 1 MiniDP | 1 RJ-45 Killer Networks  E2500V2 Gigabit Ethernet Por', 'Networking: Killer™ Wi-Fi 6 AX1650 (2x2) 802.11ax Wireless and Bluetooth  5.1', 'Storage: 1TB SSD', 'Size: height x width x depth (in mm)Height: 0.85"" (21.6mm) | Width:  14.4"" (365.5mm) | Depth: 10"" (254mm)', 'Battery: 4-Cell Battery, 68 Whr (Integrated)', 'Camera Webcam: 720p', 'Weight: 2.39 kg', 'Chasis: 12-zone chassis lighting']",210000.00
"Dell Inspiron 5515 Ryzen 5 5500U / 8GB RAM / 256GB SSD / Vega 8 / 15.6"" FHD Display",Dell,0,"['CPU:  AMD Ryzen 5 5500U 6-core/12-thread Mobile Processor with Radeon™  Graphics', 'Graphics: AMD Radeon Vega Graphics', 'Memory: 8GB, DDR4, 2666MHz | Expandable up to 16GB', 'Display: 15.6-inch FHD (1920 x 1080) Anti-glare LED Backlight Non-Touch  Narrow Border WVA Display', 'Connections: 2 USB 3.2 Gen 1 Type-A ports | 1 USB 3.2 Gen 1 Type-C™ port  with DisplayPort™ and Power Delivery | 1 Headset Jack* | 1 HDMI 1.4b port | 1  power-adapter port', 'Networking: 802.11ac 2x2 WiFi and Bluetooth', 'Storage: 256 SSD; Additional HDD slot available', 'Height: 14.6mm – 17.99mm (0.57"" – 0.71"") x Width: 356.06mm  (14.02"") x Depth: 228.9mm (9.01"")', 'Battery4-Cell 54 Watt-Hours Integrated', 'Camera Webcam: 720p', 'Weight: 1.6g', 'Audio: 2 tuned speakers with Waves MaxxAudio Pro 1 combo  headphone/microphone jack']",95000.00
"Asus ZenBook 14 UX435EG I5 11th Gen / MX450 / 8GB RAM / 512GB SSD / ScreenPad / 14"" FHD Touch",ASUS,0,[],153000.00
Dell Vostro 3401 | Core i3 | 10th Gen |  4GB RAM | 256GB HDD | 14”HD Display,Dell,0,[],58000.00
Dell Latitude 3420 i7 11th Gen / 8GB RAM / 256 SSD / 14″ HD Display / 3 Years Warranty with OS,Dell,0,['Brand New Laptop'],145000.00
Lenovo Thinkbook 15 11th Gen Core i5 8GB/1TB Laptop,Lenovo,0,"['11th Gen Core i5 8GB/1TB', 'Window Operating System Preloaded', 'Attractive Design', 'Convenient to carry Daily for Home & Office use', 'Brand New Laptop']",88000.00
Asus L510 /Intel Celeron N4020/4Gb/128 Gb Ssd/15.6 Fhd Ultra Thin Laptop,ASUS,0,"['Series L5 10MA-DS04', 'PERSONAL GAMING BUSINESS', 'Screeen\xa0 resolution(1920 x 1080)', 'Ram ddr4 4gb', 'Brand New Laptop']",55000.00
"Dell Vostro 3510 i5 11th Gen / 4GB RAM / 1TB HDD / 15.6"" FHD Display",Dell,0,[],77000.00
"Acer Nitro 5 2021 i7 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD",Acer,0,[],145000.00
Dell Inspiron 14 5410 i5 1155G7,Dell,0,[],141900.00
"Acer Nitro 5 2020 AMD Ryzen 7 4800H / GTX 1650ti/ 15.6"" FHD 144Hz / 8GB RAM / 1TB HDD",Acer,0,['Brand New Laptop'],138000.00
"ASUS TUF Dash F15 FX516PE - (i7-11th Gen 11370H/ RTX 3050Ti / 16GB RAM / 1TB SSD / 15.6"" FHD 144Hz Display",ASUS,0,"['Intel&reg; Core&trade; i7-11370H Processor 3.3 GHz, 4 cores (12M Cache, up to 4.8GHz)', 'NVIDIA GeForce RTX 3050Ti 4GB GDDR6 VRAM', 'Wi-Fi 6(802.11ax)+Bluetooth 5.1 (Dual band) 2*2', '76 Wh, lithium-polymer battery Battery']",206325.00
"Asus ROG Zephyrus Duo 15 SE GX551 AMD Ryzen 9 5900HX / RTX 3080 / 32GB RAM / 1TB SSD / 15.6"" FHD Touch + 14"" FHD Touch / Stylus Support",ASUS,0,[],494000.00
"TUF F15 FX506LH i5 10th Gen / GTX 1650 / 8GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",ASUS,0,[],127000.00
Lenovo Flex 5 i7 11th gen 16gb ram 512 ssd 15.6 full hd ips x360 Touch,Lenovo,3,['Brand New Laptop'],125000.00
DELL 5406 I5 11TH 8GB 25GB SSD TOUCH 360 win10,Dell,0,"['Fast Processor: i5 11th Gen', 'High Speed: 8GB DDR4,\xa0256GB SSD', 'Screen: 14″ Touch Screen Display \xa0(2 in 1)', 'OS: Windows 10', 'Brand New Laptop']",106400.00
"Acer Nitro 5 2021 I5 11TH GEN/ GTX 1650/ 15.6"" FHD 144Hz/ 8GB RAM/ 512GB SSD",Acer,0,"['CPU:  11th Gen Intel Core i5-11300H Processor 3.1 GHz, 4 cores (8M Cache, up to  4.4GHz)', 'Processor Core: 4 Core (Quad-core)', 'Graphics: NVIDIA GeForce GTX 1650 with 4GB GDDR6 VRAM', 'Memory: 8GB DDR4 2933MHz Memory', 'Display: 15.6"" 144Hz LCD ComfyView In-plane Switching (IPS) Technology  Full HD Backlight Technology LED 1920 x 1080 pixels', 'Connections: LAN USB-C 3.2 Gen 2 HDMI USB 3.0 (with power off charging) 3 x  USB 3.0 Headphone/microphone combo jack', 'Networking: IEEE 802.11ax', 'Storage: 512GB SSD', 'Size: Height x Width x Depth: 14.3"" x 10"" x 0.94""', 'Battery: 4-cell Lithium-Ion (Li-Ion) 3320 mAh', 'Camera: Webcam720p', 'Weight: 5.07Lbs', 'Maximum Power Supply Wattage: 135 watt']",128000.00
"Dell Inspiron 5415 Ryzen 7 5700U / 8GB RAM / 512GB SSD / Vega 8 / 14"" FHD Display",Dell,0,"['CPU:  AMD Ryzen 7 5700U 8-core/16-thread Mobile Processor with Radeon™  Graphics', 'Graphics: AMD Radeon Vega Graphics', 'Memory: 8GB, DDR4, 2666MHz | Expandable up to 16GB', 'Display: 14-inch IPS display; Full-HD (1920 x 1080 pixels) resolution;  Anti-glare LED Backlight Non-Touch Narrow Border WVA Display', 'Connections: 2 USB 3.2 Gen 1 Type-A ports | 1 USB 3.2 Gen 1 Type-C™ port  with DisplayPort™ and Power Delivery | 1 Headset Jack* | 1 HDMI 1.4b port | 1  power-adapter port', 'Networking: 802.11ac 2x2 WiFi and Bluetooth', 'Storage: 512 SSD; Additional HDD slot available', 'Height: 17.02mm – 17.99mm (0.67” – 0.71”) x Width: 321.27 mm (12.65"")  x Depth: 212.8 mm (8.38"")', 'Battery: 4-Cell 54 Watt-Hours Integrated', 'Camera Webcam: 720p', 'Weight: 1.4g', 'Audio: 2 tuned speakers with Waves MaxxAudio Pro 1 combo  headphone/microphone jack']",115000.00
Dell Inspiron 14 5410 i7 11390H,Dell,0,[],135900.00
Dell Inspiron 15 3511 i5,Dell,0,[],92900.00
Dell Vostro 15-i5-11gen-15.6inch,Dell,0,[],100900.00
Lenovo IdeaPad 1 /14 0 FHD/128GB SSD/ RAM 4GB,Lenovo,0,"['Intel®\xa0Pentium®\xa0processors let you to stream & work with ease', '14 inch HD display with thin borders\xa0provides an extraordinary viewing experience', 'Weighing just 1.4kg / 3.09lbs, take this lightweight & portable laptop anywhere', 'Enjoy built-in dual speakers from Dolby Audio™ boasting rich sound', '\xa0', 'Brand New Laptop']",41999.00
Acer Extensa EX215-52,Acer,0,"['Processor: i5 10th gen', 'Ram : 8 gb\xa0', 'Storage: 256 gb\xa0', 'Display: 15.6 ""\xa0', 'Graphics: intel UHD', 'camera: HD', 'LAN: Yes', 'HDMI: Yes', 'OS: DOS', 'Brand New Laptop']",86900.00
"Lenovo Ideapad 3 15 2021 Ryzen 5 5500U / 8GB RAM / 256GB SSD / 15.6"" FHD Display / Backlight Keyboard",Lenovo,0,[],85000.00
"Dell G5 2021 G5515 Ryzen 7 5800H / RTX 3060 / 16GB RAM / 512GB SSD / 15.6"" 165Hz FHD Display",Dell,0,"['Brand:  Dell', 'CPU: AMD Ryzen™ 7 5800H 8-core/16-thread Mobile Processor', 'RAM: 16GB, 2x8GB, DDR4, 3200MHz', 'Graphics: NVIDIA® GeForce RTX™ 3060\xa0  6GB GDDR6', 'Display: 15.6-inch FHD (1920 x 1080) 165Hz 300 nits WVA Anti- Glare LED  Backlit Narrow Border Display', 'Type: Gaming laptop', 'Connections: 1 USB 2.0 port | 1 USB 2.0 with PowerShare port | 1 USB  Type-C® port | 1 USB 3.2 port | 1 HDMI port | 1 Power In port | 1 RJ45  Ethernet port | 1 Headset (Headphone and Microphone combo) port', 'Networking: Intel® Wi-Fi 6 AX201 (2x2) Wi-Fi + Bluetooth', 'Storage: 512GB M.2 PCIe NVMe Solid State Drive', 'Size: height x width x depth Height: 0.98"" (24.9mm) x Width:  14.06"" (357.26mm) x Depth: 10.74"" (272.83mm)', 'Battery: 6-Cell Battery, 86WHr (Integrated)', 'Camera Webcam: HD RGB camera with digital-array microphones in camera  assembly', 'Weight: 2.57 kg', '1 headset (headphone and microphone combo) port', 'Stereo speakers with Realtek ALC3254, 2 W x 2.5 W', 'Dual-array microphones']",185000.00
"ASUS VIVOBOOK X415MA Celeron Dual Core / 4GB RAM/ 256GB SSD / 14"" HD/ WINDOWS GENUINE",ASUS,0,[],49300.00
"Dell G5 15 G5500 2020 I7 10th Gen / RTX 2060 6GB / 16GB RAM / 512GB SSD / 15.6"" FHD 144Hz Display",Dell,0,[],185000.00
"Dell Vostro 5502 - i5 11th Gen / 8GB / 512GB / 2GB Graphic / 15"" FHD",Dell,0,"['Height: 14.15mm – 17.90mm (0.56″ – 0.70″)', 'Width: 356.1 mm (14.02″)', 'Depth: 234.5 mm (9.23″)', 'Starting weight: 1.714 kg (3.78 lbs.)', 'Brand New Laptop']",101000.00
HP 15s-du2101TU 15.6 inch Display 10th Gen Intel Core i5 4GB RAM 1TB HDD  win 10 Home PPP,HP,0,"['Processor: Intel Core i5', '\xa0HDD : 1TB HDD', 'Display: 15.6 inch FHD', '\xa0RAM : 4GB', '\xa0OS : Win 10 Home', 'Battery: 3-Cell , 41 Wh Li-ion', 'Brand New Laptop']",78400.00
"Asus VivoBook 14 X413EA I5 11th Gen / 8GB / 256GB / 14"" FHD Display / Metal Body / Long Battery",ASUS,0,[],95000.00
"Asus ZenBook Flip 13 UX363EA I7 11th Gen / 16GB RAM / 512GB SSD / 13.3"" OLED FHD Touch Display / Magic NumPad / Stylus",ASUS,0,"['Brand: ASUS', 'CPU: Intel Core i7-1165G7 Processor', 'Graphics: Intel® Iris® Xe Graphics', 'Memory: 16GB LPDDR4X on board', 'Storage: 512GB PCIe Gen3 SSD', 'Display: Touch screen, 13.3-inch, OLED FHD (1920 x 1080) 16:9, IPS-level  Panel, Glossy display, LED Backlit, 300nits, sRGB: 100%, Screen-to-body  ratio: 80%, With stylus support', 'Connections: 1x USB 3.2 Gen 1 Type-A, 2x Thunderbolt™ 3 supports display /  power delivery', 'Networking: Wi-Fi - Integrated Wi-Fi 6 (802.11 ax (2x2)), Bluetooth -  Bluetooth 5.0', 'Battery\xa0\xa0\xa0 : 67 Whrs lithium-polymer  Battery', 'Keyboard & Touchpad: Keyboard - Full-size backlit, with 1.4mm key  travel, Touchpad / Numberpad - PET film-covered; intelligent palm-rejection', 'Precision Touchpad (PTP) technology supports up to four-finger smart  gestures', 'Brand New Laptop']",175000.00
"Asus ZenBook 14 UX425EA I7 11th Gen / 16GB RAM / 512GB SSD / Magic NumPad / 13.3"" FHD Display",ASUS,0,[],154000.00
"Asus ROG Zephyrus Duo 15 SE GX551QM AMD Ryzen 9 5980HX / RTX 3060 / 16GB RAM / 1TB SSD / 15.6"" IPS 300Hz Display + 14"" ScreenPad Plus",ASUS,0,[],375000.00
"HP Envy 13 Core i5 1135G7 8GBRAM 256GB SSD 13.3""  Windows 10",HP,0,"['Processor: Core i5 1135G7; ', 'Model: Envy 13; ', 'RAM: 8GB; ', 'ROM: 256GB SSD; ', 'OS: Windows 10; ', 'Finger Print Reader:Yes;', 'Micro Edge; Backlit keyboard', 'Brand New Laptop']",107000.00
